ID ответа;Укажите Ваш пол: (Одиночный выбор);Укажите Ваш возраст: (Свободный ответ);Укажите город Вашего проживания: (Выпадающий список);Укажите Ваш высший уровень образования: (Выпадающий список);Укажите стаж Вашего труда в общем: (Выпадающий список);Укажите Ваш стаж на текущем месте работы: (Выпадающий список);Выберете из списка сферу деятельности компании, где Вы работаете: (Выпадающий список);Укажите размер компании, где работаете: (Выпадающий список);Укажите Вашу должность: (Свободный ответ);Укажите какая часть Вашей зарплаты является фиксированной: (в процентах) (Свободный ответ);Укажите уровень Вашей заработной платы в месяц: (Выпадающий список);Планируете ли вы в ближайшее время менять работу? (Одиночный выбор);В своей работе я знаю, что делаю и зачем (Шкала);У меня есть представление о конечном результате моей работы (Шкала);Я четко представляю цель своих действий на всех этапах труда (Шкала);Я слабо представляю, к какому конечному результату приводят мои действия на работе (Шкала);На работе я делаю, что говорят, и не обдумываю это лишний раз (Шкала);То, что я делаю на работе, приносит людям пользу (Шкала);Моя работа полезна для большого количества людей (Шкала);Результат моей работы делает жизнь людей лучше (Шкала);Моя работа бесполезна для людей (Шкала);Результат моего труда бесполезен для людей (Шкала);Когда я выполняю свою работу, я думаю, о том как это повлияет на других людей (Шкала);Влияние моей работы на других людей не сказывается на моей заинтересованности (Шкала);Мысль об общественной полезности моей работы улучшает качество моего труда (Шкала);Есть определенный, зафиксированный стандарт выполнения моей работы (Шкала);Другие люди могут оценить, насколько хорошо сделана моя работа (Шкала);Другие люди знают и одобряют мою работу (Шкала);Только я имею представление об ожидаемом результате моей работы (Шкала);Цели, которые я ставлю в своей работе, никто не контролирует (Шкала);Я чувствую важность того, чтобы моя работа была сделана (Шкала);Для людей важно, чтобы я продолжал делать свою работу (Шкала);Если я перестану делать свою работу, это могут и не заметить (Шкала);Мир не станет хуже без моей работы (Шкала);Я чувствую дискомфорт, если моя работа “плохо идёт”, даже если меня не наказывают за это (Шкала);Меня беспокоит, если мне не удаётся соответствовать поставленному плану во время работы, даже если меня не наказывают за это (Шкала);То, насколько успешно идёт моя работа, влияет на моё настроение (Шкала);Если меня не накажут, то задержка в выполнении работы вряд ли меня расстроит (Шкала);Если меня не наказывают/награждают, то качество моей работы меня не волнует (Шкала);Я думаю, что средства которые я использую для своей работы, эффективны (Шкала);Я знаю, почему я использую для работы те, а не иные средства (Шкала);Я понимаю, почему для моей работы больше подходят те средства, которые я использую (Шкала);Я понимаю, какие ограничения имеют используемые мной в работе средства (Шкала);Бывает, что я сам(а) дорабатываю средства для большей эффективности работы (Шкала);Я практически не думаю о том, какие средства использую для работы (Шкала);Я не задумываюсь об эффективности используемых в моей работе средств (Шкала);Я использую нестандартные/малораспространенные техники, “трюки”, чтобы эффективнее делать свою работу (Шкала);Средства, которые я использую в работе, достаточно просты в обращении и не требуют развития навыков (Шкала);Для меня важно, какие средства  и навыки я использую в работе (Шкала);Удобство рабочих средств влияет на моё настроение (Шкала);Уровень моих рабочих навыков влияет на моё настроение (Шкала);Многое в рабочих средствах меня раздражает (Шкала);Многое в рабочих средствах меня радует (Шкала);Мне доставляет удовольствие осваивать новые средства труда (Шкала);Я чувствую, что моя работа является частью большой системы (Шкала);Я часто думаю о людях, которые стоят за средствами используемыми мной в работе (Шкала);Моя работа тесно связана с работой моих коллег (Шкала);Моя работа часть большого производственного цикла (Шкала);Без результатов моего труда многие процессы в организации остановятся (Шкала);Я нахожу свою работу изолированной от того, что делают другие люди (Шкала);Результат моей работы во многом зависит от работы других людей (Шкала);Я испытываю уважение к результатам труда моих коллег (Шкала);Меня вдохновляет мысль о людях, с которыми меня связывает работа (Шкала);Я чувствую ответственность перед теми, кто делает мою работу возможной (Шкала);Я расстраиваюсь, если создаю помехи для работы коллег (Шкала);Моя работа слабо зависит от работы других людей в организации (Шкала);Меня расстраивает, когда помехи в моей работе мешают работе организации (Шкала);Меня радует, когда я эффективно использую результат работы коллег (Шкала);Мне говорят, что я много думаю о том, что делаю на работе (Шкала);Я рассказываю своему окружению о том, что делаю на работе (Шкала);Другие люди говорят, что моя работа важна (Шкала);Мне говорят, что моя работа полезна (Шкала);Мои знакомые охотно рассказывают другим о моей работе (Шкала);Окружение меня осуждает, когда я не делаю свою работу (Шкала);Я не могу заняться чем-то ещё, зная что работа не выполнена (Шкала);Я могу отменить встречу с друзьями, если надо доделать рабочие задачи (Шкала);Я могу остаться после завершение рабочего дня по собственной инициативе (Шкала);Я хожу на выставки/конференции по теме моей работы в свободное время (Шкала);В свободное время я читаю профильную литературу (Шкала);Я готов вкладывать деньги на покупку вещей для работы (Шкала);Иногда я могу потратить много времени на разработку оптимального решения, даже если от меня этого не требуют (Шкала);Я делюсь интересными “трюками”, которые я придумал в своей работе (Шкала);Я стараюсь не мусорить на рабочем месте (Шкала);Я спрашиваю коллег, как сделать их работу со мной удобнее (Шкала);Я радуюсь, когда вижу людей из моей организации вне работы (Шкала);Я инициирую обсуждение улучшение рабочего процесса для нашего коллектива (Шкала);Я обращаюсь к сотрудникам из других отделов для решения рабочих задач (Шкала);Я люблю рисковать и преодолевать трудности (Шкала);Я визуализирую свои мечты и стараюсь осуществить их (Шкала);Несмотря на возникающие неудачи, я обычно добиваюсь своего (Шкала);Я всегда стараюсь находить обходные пути в сложных ситуациях, и меня ничто не остановит (Шкала);Я воспринимаю трудности как позитивный опыт (Шкала);Если у меня возникает проблема, я беру инициативу в свои руки и решаю ее (Шкала);Я обычно обдумываю несколько путей решения проблем, а не действую импульсивно, по первому побуждению (Шкала);Прежде чем браться за трудное задание, я продумываю различные пути достижения успеха (Шкала);Я приступаю к действиям только после тщательного обдумывания (Шкала);Я смотрю на проблему под разными углами до тех пор, пока не нахожу пути для ее решения (Шкала);Я думаю о возможных последствиях перед тем, как взяться за решение проблемы (Шкала);Я обычно составляю план и следую ему (Шкала);Я разбиваю проблему на части и решаю каждую по отдельности в свое время (Шкала);Я составляю список того, что надо сделать, и стараюсь сначала сфокусироваться на важных пунктах (Шкала);В моих планах я стараюсь учесть различные случайности (Шкала);Я стараюсь быть готовым ко всему (Шкала);Прежде чем действовать, я обдумываю свою стратегию (Шкала);Я думаю на шаг вперед, чтобы предотвратить опасные последствия (Шкала);Я стараюсь разумно распоряжаться своими деньгами, чтобы не было проблем в будущем (Шкала);Советы других людей могут помочь в решении моих проблем (Шкала);Я легко могу найти людей, способных помочь мне принять правильное решение (Шкала);Я часто спрашиваю других, что бы они сделали в моей ситуации (Шкала);Обсуждение с другими своих проблем может дать новый взгляд на ситуацию (Шкала);Если я подавлен, я знаю, кто именно может помочь мне почувствовать себя лучше (Шкала);Другие люди помогают мне почувствовать себя окруженным заботой (Шкала);Когда нахожусь в плохом настроении, я говорю об этом с другими (Шкала);Я доверяю свои чувства другим людям, чтобы построить или укрепить близкие отношения (Шкала);Работа, которую я выполняю, оплачивается компанией справедливо (Шкала);Уровень моей заработной платы соответствует моим квалификации, знаниям, умениям и навыкам (Шкала);Моя заработная плата соответствует моим усилиям (Шкала);Размер моей заработной платы стимулирует меня к труду (Шкала);В нашей компании созданы благоприятные условия труда (Шкала);У меня есть все, что необходимо мне для работы (Шкала);Я могу рассказать о нашей организации как о хорошем месте работы с неплохими условиями труда (Шкала);Меня не устраивает организация труда в нашей организации (Шкала);Наш руководитель воодушевляет меня на работу с высокой отдачей (Шкала);Меня редко хвалят или благодарят за работу (Шкала);Мой непосредственный руководитель часто не понимает или не хочет понять меня (Шкала);У меня сложились хорошие отношения с людьми, с которыми я работаю (Шкала);Люди, с которыми я работаю, уважают меня (Шкала);Мне нравятся люди, с которыми я вместе работаю (Шкала);То, чем я занимаюсь на моей работе, меня интересует (Шкала);За последнее время я добился(ась) успехов на своей работе (Шкала);В работе меня прежде всего привлекает возможность узнавать что-то новое (Шкала);С каждым месяцем я ощущаю, как растут мои профессиональные знания (Шкала);Процесс работы доставляет мне удовольствие (Шкала);Мне трудно чем-либо мотивировать себя в работе (Шкала);Я безразличен к своей работе (Шкала);Я не испытываю интеллектуального вовлечения в свою работу (Шкала);Я эмоционально отстранен от своей работы (Шкала);Мое отношение к работе можно охарактеризовать как пассивное (Шкала);Если я сразу не найду чего-то, что необходимо для выполнения рабочего задания, то достаточно быстро прекращу поиски (Шкала);Хотя я и выполняю все, что мне поручено, я обычно не работаю усердней, чем необходимо (Шкала);Работа с результатом среднего качества кажется мне вполне допустимой (Шкала);Когда появляются новые рабочие задачи, я не возражаю, если за них берутся другие (Шкала);Обычно я не проявляю инициативу, когда начальство распределяет задания (Шкала);Специалист, который не может дать четкий ответ, возможно, не слишком много знает (Шкала);Хорошая работа – это та, на которой всегда ясно, что и как это нужно делать (Шкала);В долговременной перспективе добиться большего возможно, решая маленькие и простые проблемы, чем большие и сложные (Шкала);Привычное всегда предпочтительнее незнакомого (Шкала);Человек, который ведет ровную, размеренную жизнь (без особых сюрпризов и неожиданностей), на самом деле должен быть благодарен судьбе (Шкала);Я больше люблю вечеринки со знакомыми людьми, чем те, где большинство людей мне совершенно незнакомы (Шкала);Чем скорее мы придем к единым ценностям и идеалам, тем лучше (Шкала);Люди, которые подчинили свою жизнь расписанию, наверное, лишают себя большинства радостей жизни (Шкала);Интереснее заниматься сложной проблемой, чем решать простую (Шкала);Часто наиболее интересные и заводящие других люди – это те, кто не боится быть оригинальным и непохожим на других (Шкала);Люди, которые настаивают на ответе либо «да», либо «нет», просто не знают, насколько все на самом деле сложно (Шкала);Многие из наиболее важных решений основаны на неполной информации (Шкала);Хороший учитель – это тот, кто заставляет тебя размышлять о твоем взгляде на жизнь (Шкала);В основном моя жизнь близка к идеалу (Шкала);Обстоятельства моей жизни исключительно благоприятны (Шкала);Я полностью удовлетворен моей жизнью (Шкала);У меня есть в жизни то, что мне по настоящему нужно (Шкала);Если бы мне пришлось жить еще раз, я бы оставил все как есть (Шкала)
65978888;Женщина;32;Город с численностью жителей миллион и более человек;Высшее;10-15 лет;3-5 лет;"Транспорт;";1000+ человек;Главный ревизор;100;100 000 — 150 000;Нет;Практически всегда;Скорее часто;Часто;Практически никогда;Часто;Часто;Часто;Иногда;Практически никогда;Практически никогда;Часто;Иногда;Часто;Иногда;Часто;Скорее редко;Часто;Скорее часто;Практически всегда;Часто;Практически никогда;Редко;Практически всегда;Практически всегда;Практически всегда;Иногда;Редко;Практически всегда;Часто;Часто;Скорее часто;Часто;Скорее часто;Скорее часто;Часто;Практически никогда;Иногда;Скорее часто;Скорее часто;Скорее редко;Часто;Практически всегда;Практически всегда;Часто;Часто;Практически всегда;Иногда;Скорее часто;Часто;Практически всегда;Скорее часто;Часто;Иногда;Скорее часто;Часто;Практически всегда;;;;;;;;;;;;;;;;;;;;Частично согласен;Полностью согласен;Полностью согласен;Полностью согласен;Полностью согласен;Полностью согласен;Скорее согласен, чем не согласен;Частично согласен;Полностью согласен;Полностью согласен;Полностью согласен;Частично согласен;Скорее согласен, чем не согласен;Полностью согласен;Скорее согласен, чем не согласен;Полностью согласен;Полностью согласен;Полностью согласен;Частично согласен;Абсолютно не согласен;Полностью согласен;Абсолютно не согласен;Частично согласен;Скорее согласен, чем не согласен;Полностью согласен;Частично согласен;Абсолютно не согласен;Согласен;Согласен;Скорее согласен;Согласен;Согласен;Согласен;Согласен;Не согласен;Согласен;Не согласен;Не согласен;Согласен;Согласен;Скорее согласен;Согласен;Согласен;Согласен;Согласен;Согласен;;;;;;;;;;;;;;;;;;;;;;;;;;;;
65978882;Мужчина;41;Город с численностью от 100 тысяч до 500 тысяч;Высшее;10-15 лет;3-5 лет;"Транспорт;";1000+ человек;специалист по транспорту;100;60 000 — 100 000;Да;Часто;Часто;Скорее часто;Редко;Скорее часто;Скорее часто;Скорее часто;Часто;Редко;Редко;Скорее редко;Иногда;Иногда;Скорее часто;Скорее часто;Часто;Иногда;Иногда;Скорее часто;Скорее часто;Иногда;Практически всегда;Скорее часто;Иногда;Скорее часто;Иногда;Иногда;Скорее часто;Скорее часто;Скорее часто;Иногда;Иногда;Редко;Иногда;Иногда;Иногда;Иногда;Иногда;Иногда;Иногда;Иногда;Иногда;Скорее часто;Иногда;Иногда;Скорее часто;Иногда;Иногда;Иногда;Скорее редко;Иногда;Иногда;Иногда;Иногда;Иногда;Иногда;;;;;;;;;;;;;;;;;;;;Частично согласен;Частично согласен;Частично согласен;Частично согласен;Скорее согласен, чем не согласен;Абсолютно не согласен;Частично согласен;Абсолютно не согласен;Частично согласен;Частично согласен;Частично согласен;Частично согласен;Частично согласен;Частично согласен;Частично согласен;Частично согласен;Частично согласен;Частично согласен;Частично согласен;Частично согласен;Частично согласен;Скорее согласен, чем не согласен;Частично согласен;Частично согласен;Скорее согласен, чем не согласен;Полностью согласен;Скорее согласен, чем не согласен;Скорее не согласен;Скорее не согласен;Где-то посередине;Где-то посередине;Скорее не согласен;Скорее не согласен;Скорее не согласен;Скорее не согласен;Скорее не согласен;Не согласен;Согласен;Где-то посередине;Согласен;Где-то посередине;Где-то посередине;Согласен;Скорее не согласен;Согласен;Где-то посередине;;;;;;;;;;;;;;;;;;;;;;;;;;;;
65978871;Женщина;39;Город с численностью от 500 тысяч до 950 тысяч;Высшее;10-15 лет;1-3 года;"Образование;";До 50 человек;администратор;100;15 000 — 30 000;Да;Часто;Часто;Часто;Скорее редко;Скорее часто;Часто;Часто;Часто;Скорее редко;Скорее редко;Скорее часто;Иногда;Иногда;Часто;Иногда;Часто;Иногда;Иногда;Часто;Часто;Скорее редко;Иногда;Часто;Скорее часто;Часто;Иногда;Иногда;Часто;Часто;Часто;Иногда;Часто;Иногда;Иногда;Скорее редко;Иногда;Часто;Часто;Часто;Скорее часто;Иногда;Часто;Часто;Иногда;Часто;Скорее редко;Иногда;Иногда;Иногда;Часто;Скорее редко;Часто;Часто;Иногда;Часто;Иногда;;;;;;;;;;;;;;;;;;;;Частично согласен;Скорее согласен, чем не согласен;Скорее согласен, чем не согласен;Скорее согласен, чем не согласен;Частично согласен;Полностью согласен;Полностью согласен;Полностью согласен;Полностью согласен;Полностью согласен;Полностью согласен;Скорее согласен, чем не согласен;Частично согласен;Полностью согласен;Полностью согласен;Скорее согласен, чем не согласен;Полностью согласен;Скорее согласен, чем не согласен;Полностью согласен;Частично согласен;Частично согласен;Частично согласен;Скорее согласен, чем не согласен;Полностью согласен;Частично согласен;Абсолютно не согласен;Абсолютно не согласен;Где-то посередине;Скорее не согласен;Скорее не согласен;Скорее не согласен;Скорее согласен;Скорее согласен;Где-то посередине;Где-то посередине;Скорее не согласен;Где-то посередине;Где-то посередине;Скорее согласен;Скорее согласен;Скорее согласен;Скорее согласен;Скорее согласен;Скорее согласен;Где-то посередине;Где-то посередине;;;;;;;;;;;;;;;;;;;;;;;;;;;;
65978843;Женщина;33;Москва;Высшее;10-15 лет;3-5 лет;"Медицина;";До 50 человек;врач;30;100 000 — 150 000;Нет;Часто;Скорее часто;Часто;Редко;Практически никогда;Практически всегда;Практически всегда;Практически всегда;Практически никогда;Практически никогда;Практически всегда;Редко;Часто;Практически всегда;Часто;Скорее часто;Скорее редко;Редко;Практически всегда;Практически всегда;Практически никогда;Скорее редко;Практически всегда;Иногда;Практически всегда;Редко;Практически никогда;Часто;Скорее часто;Скорее часто;Часто;Скорее часто;Практически никогда;Практически никогда;Иногда;Практически никогда;Часто;Скорее часто;Практически всегда;Скорее редко;Часто;Практически всегда;Скорее редко;Иногда;Редко;Иногда;Скорее редко;Иногда;Практически никогда;Практически всегда;Часто;Редко;Практически всегда;Иногда;Практически всегда;Практически всегда;;;;;;;;;;;;;;;;;;;;Скорее согласен, чем не согласен;Скорее согласен, чем не согласен;Скорее согласен, чем не согласен;Скорее согласен, чем не согласен;Скорее согласен, чем не согласен;Скорее согласен, чем не согласен;Абсолютно не согласен;Скорее согласен, чем не согласен;Полностью согласен;Скорее согласен, чем не согласен;Полностью согласен;Скорее согласен, чем не согласен;Частично согласен;Скорее согласен, чем не согласен;Скорее согласен, чем не согласен;Полностью согласен;Скорее согласен, чем не согласен;Частично согласен;Частично согласен;Скорее согласен, чем не согласен;Частично согласен;Частично согласен;Полностью согласен;Скорее согласен, чем не согласен;Скорее согласен, чем не согласен;Полностью согласен;Частично согласен;Согласен;Скорее согласен;Скорее согласен;Скорее согласен;Согласен;Скорее согласен;Скорее согласен;Скорее не согласен;Скорее согласен;Скорее не согласен;Скорее не согласен;Согласен;Согласен;Согласен;Согласен;Скорее согласен;Согласен;Согласен;Согласен;;;;;;;;;;;;;;;;;;;;;;;;;;;;
65978832;Мужчина;44;Москва;Неоконченное высшее;20 + лет;20 + лет;"Продажи, закупки;";До 500 человек;начальник склада;100;100 000 — 150 000;Нет;Практически всегда;Практически всегда;Практически всегда;Редко;Иногда;Часто;Часто;Часто;Скорее редко;Редко;Практически всегда;Практически всегда;Практически всегда;Часто;Практически всегда;Практически всегда;Часто;Скорее часто;Практически всегда;Часто;Редко;Скорее часто;Практически всегда;Практически всегда;Практически всегда;Иногда;Часто;Часто;Практически всегда;Скорее часто;Часто;Практически всегда;Часто;Редко;Практически всегда;Иногда;Практически всегда;Практически всегда;Практически всегда;Часто;Часто;Практически всегда;Скорее часто;Часто;Скорее часто;Скорее часто;Иногда;Иногда;Иногда;Скорее часто;Скорее часто;Практически всегда;Скорее часто;Редко;Часто;Практически всегда;;;;;;;;;;;;;;;;;;;;Полностью согласен;Скорее согласен, чем не согласен;Полностью согласен;Полностью согласен;Полностью согласен;Полностью согласен;Скорее согласен, чем не согласен;Скорее согласен, чем не согласен;Частично согласен;Скорее согласен, чем не согласен;Скорее согласен, чем не согласен;Скорее согласен, чем не согласен;Полностью согласен;Полностью согласен;Скорее согласен, чем не согласен;Скорее согласен, чем не согласен;Скорее согласен, чем не согласен;Скорее согласен, чем не согласен;Частично согласен;Полностью согласен;Частично согласен;Частично согласен;Скорее согласен, чем не согласен;Скорее согласен, чем не согласен;Скорее согласен, чем не согласен;Частично согласен;Скорее согласен, чем не согласен;Скорее согласен;Где-то посередине;Где-то посередине;Скорее согласен;Скорее согласен;Скорее согласен;Скорее согласен;Где-то посередине;Скорее не согласен;Скорее согласен;Скорее согласен;Согласен;Скорее согласен;Скорее согласен;Скорее согласен;Скорее согласен;Скорее согласен;Скорее согласен;Скорее согласен;;;;;;;;;;;;;;;;;;;;;;;;;;;;
65978743;Мужчина;41;Москва;Неоконченное высшее;15-20 лет;10-15 лет;"Производство;";До 500 человек;столяр;50;60 000 — 100 000;Затрудняюсь ответить;Иногда;Скорее часто;Иногда;Скорее часто;Иногда;Скорее часто;Иногда;Иногда;Иногда;Иногда;Иногда;Иногда;Иногда;Иногда;Скорее часто;Иногда;Иногда;Иногда;Скорее часто;Иногда;Скорее часто;Иногда;Скорее часто;Иногда;Иногда;Скорее часто;Иногда;Иногда;Иногда;Иногда;Иногда;Иногда;Иногда;Иногда;Иногда;Иногда;Скорее часто;Иногда;Иногда;Иногда;Иногда;Иногда;Иногда;Скорее часто;Иногда;Иногда;Иногда;Иногда;Иногда;Скорее часто;Иногда;Иногда;Иногда;Скорее часто;Иногда;Иногда;;;;;;;;;;;;;;;;;;;;Полностью согласен;Частично согласен;Полностью согласен;Частично согласен;Частично согласен;Полностью согласен;Полностью согласен;Частично согласен;Частично согласен;Частично согласен;Полностью согласен;Полностью согласен;Полностью согласен;Полностью согласен;Полностью согласен;Полностью согласен;Полностью согласен;Частично согласен;Полностью согласен;Полностью согласен;Полностью согласен;Частично согласен;Частично согласен;Полностью согласен;Полностью согласен;Частично согласен;Частично согласен;Согласен;Согласен;Согласен;Согласен;Согласен;Согласен;Согласен;Не согласен;Согласен;Скорее не согласен;Согласен;Согласен;Согласен;Согласен;Согласен;Согласен;Согласен;Скорее согласен;Согласен;;;;;;;;;;;;;;;;;;;;;;;;;;;;
65978677;Женщина;42;Санкт-Петербург;Неоконченное высшее;20 + лет;5-10 лет;"Медицина;";До 50 человек;администратор;0;30 000 — 60 000;Да;Практически всегда;Практически всегда;Практически всегда;Практически никогда;Редко;Часто;Часто;Практически всегда;Практически никогда;Практически никогда;Часто;Практически никогда;Иногда;Иногда;Часто;Часто;Часто;Часто;Практически всегда;Скорее часто;Практически никогда;Практически никогда;Практически всегда;Скорее часто;Иногда;Практически никогда;Практически никогда;Практически всегда;Практически всегда;Практически всегда;Часто;Часто;Практически никогда;Практически никогда;Практически всегда;Иногда;Практически всегда;Скорее редко;Иногда;Редко;Часто;Практически всегда;Иногда;Иногда;Практически всегда;Практически всегда;Практически всегда;Практически никогда;Иногда;Часто;Скорее редко;Скорее часто;Практически всегда;Редко;Практически всегда;Часто;;;;;;;;;;;;;;;;;;;;Частично согласен;Скорее согласен, чем не согласен;Скорее согласен, чем не согласен;Частично согласен;Частично согласен;Скорее согласен, чем не согласен;Частично согласен;Скорее согласен, чем не согласен;Скорее согласен, чем не согласен;Скорее согласен, чем не согласен;Скорее согласен, чем не согласен;Скорее согласен, чем не согласен;Частично согласен;Скорее согласен, чем не согласен;Скорее согласен, чем не согласен;Скорее согласен, чем не согласен;Скорее согласен, чем не согласен;Скорее согласен, чем не согласен;Частично согласен;Частично согласен;Частично согласен;Частично согласен;Скорее согласен, чем не согласен;Частично согласен;Частично согласен;Абсолютно не согласен;Абсолютно не согласен;Где-то посередине;Скорее не согласен;Скорее не согласен;Где-то посередине;Где-то посередине;Скорее согласен;Где-то посередине;Где-то посередине;Где-то посередине;Где-то посередине;Где-то посередине;Скорее согласен;Скорее согласен;Скорее согласен;Скорее согласен;Скорее согласен;Где-то посередине;Скорее не согласен;Скорее согласен;;;;;;;;;;;;;;;;;;;;;;;;;;;;
65978635;Женщина;51;Город с численностью от 100 тысяч до 500 тысяч;Высшее;20 + лет;15-20 лет;"Производство;";1000+ человек;производственный мастер;100;30 000 — 60 000;Нет;Скорее часто;Часто;Скорее часто;Скорее часто;Иногда;Практически всегда;Скорее часто;Скорее часто;Практически никогда;Скорее часто;Скорее часто;Скорее часто;Часто;Скорее часто;Часто;Скорее часто;Практически всегда;Скорее часто;Часто;Скорее часто;Скорее часто;Практически всегда;Скорее часто;Иногда;Скорее часто;Скорее часто;Скорее часто;Скорее часто;Скорее часто;Скорее часто;Скорее часто;Скорее часто;Практически всегда;Скорее часто;Скорее часто;Скорее часто;Скорее часто;Скорее часто;Скорее часто;Редко;Практически всегда;Часто;Часто;Практически всегда;Скорее часто;Скорее часто;Иногда;Скорее часто;Часто;Скорее часто;Часто;Скорее часто;Скорее часто;Часто;Практически всегда;Скорее часто;;;;;;;;;;;;;;;;;;;;Полностью согласен;Полностью согласен;Полностью согласен;Полностью согласен;Полностью согласен;Полностью согласен;Полностью согласен;Полностью согласен;Полностью согласен;Полностью согласен;Полностью согласен;Полностью согласен;Полностью согласен;Полностью согласен;Полностью согласен;Полностью согласен;Полностью согласен;Полностью согласен;Полностью согласен;Полностью согласен;Полностью согласен;Полностью согласен;Полностью согласен;Полностью согласен;Полностью согласен;Полностью согласен;Полностью согласен;Согласен;Согласен;Согласен;Согласен;Согласен;Согласен;Согласен;Не согласен;Скорее согласен;Где-то посередине;Скорее согласен;Согласен;Согласен;Согласен;Согласен;Согласен;Согласен;Согласен;Согласен;;;;;;;;;;;;;;;;;;;;;;;;;;;;
65978625;Женщина;37;Город с численностью от 100 тысяч до 500 тысяч;Неоконченное высшее;5-10 лет;0-1 года;Другое;До 50 человек;блогер;90;30 000 — 60 000;Нет;Практически всегда;Практически всегда;Практически всегда;Редко;Практически никогда;Часто;Часто;Иногда;Скорее редко;Иногда;Часто;Скорее редко;Скорее часто;Практически всегда;Практически всегда;Часто;Практически всегда;Практически всегда;Практически всегда;Скорее часто;Иногда;Иногда;Практически всегда;Практически всегда;Практически всегда;Скорее редко;Иногда;Практически всегда;Практически всегда;Практически всегда;Практически всегда;Практически всегда;Редко;Редко;Иногда;Практически всегда;Практически всегда;Скорее часто;Практически всегда;Редко;Практически всегда;Практически всегда;Скорее часто;Практически никогда;Скорее редко;Часто;Практически всегда;Часто;Практически никогда;Скорее часто;Скорее часто;Практически всегда;Практически никогда;Практически никогда;Практически никогда;Скорее редко;;;;;;;;;;;;;;;;;;;;Частично согласен;Полностью согласен;Частично согласен;Скорее согласен, чем не согласен;Частично согласен;Скорее согласен, чем не согласен;Полностью согласен;Полностью согласен;Полностью согласен;Полностью согласен;Полностью согласен;Скорее согласен, чем не согласен;Скорее согласен, чем не согласен;Полностью согласен;Скорее согласен, чем не согласен;Полностью согласен;Полностью согласен;Полностью согласен;Полностью согласен;Частично согласен;Абсолютно не согласен;Частично согласен;Скорее согласен, чем не согласен;Частично согласен;Частично согласен;Частично согласен;Частично согласен;Скорее согласен;Согласен;Скорее согласен;Согласен;Согласен;Согласен;Скорее согласен;Не согласен;Скорее согласен;Не согласен;Не согласен;Согласен;Согласен;Согласен;Согласен;Скорее согласен;Согласен;Согласен;Скорее согласен;;;;;;;;;;;;;;;;;;;;;;;;;;;;
65978603;Мужчина;51;Город с численностью от 100 тысяч до 500 тысяч;Высшее;20 + лет;3-5 лет;"Юриспруденция;";До 50 человек;Юрисконсульт;100;100 000 — 150 000;Нет;Практически всегда;Практически всегда;Практически всегда;Практически никогда;Скорее часто;Практически всегда;Практически всегда;Практически всегда;Практически всегда;Практически никогда;Практически всегда;Практически никогда;Практически всегда;Практически всегда;Практически всегда;Практически всегда;Часто;Практически никогда;Практически всегда;Практически всегда;Практически никогда;Скорее редко;Практически всегда;Практически всегда;Практически всегда;Практически никогда;Практически никогда;Часто;Часто;Практически всегда;Практически всегда;Часто;Практически никогда;Практически никогда;Скорее часто;Иногда;Практически всегда;Практически всегда;Часто;Редко;Часто;Часто;Практически всегда;Иногда;Практически всегда;Практически всегда;Практически всегда;Редко;Практически всегда;Практически всегда;Практически всегда;Практически всегда;Практически всегда;Практически никогда;Часто;Практически всегда;;;;;;;;;;;;;;;;;;;;Абсолютно не согласен;Скорее согласен, чем не согласен;Скорее согласен, чем не согласен;Скорее согласен, чем не согласен;Скорее согласен, чем не согласен;Скорее согласен, чем не согласен;Полностью согласен;Полностью согласен;Полностью согласен;Полностью согласен;Полностью согласен;Полностью согласен;Частично согласен;Полностью согласен;Полностью согласен;Полностью согласен;Полностью согласен;Полностью согласен;Полностью согласен;Полностью согласен;Скорее согласен, чем не согласен;Скорее согласен, чем не согласен;Полностью согласен;Полностью согласен;Полностью согласен;Скорее согласен, чем не согласен;Частично согласен;Согласен;Согласен;Согласен;Согласен;Согласен;Согласен;Согласен;Согласен;Скорее согласен;Скорее не согласен;Скорее не согласен;Согласен;Согласен;Согласен;Согласен;Согласен;Согласен;Согласен;Согласен;;;;;;;;;;;;;;;;;;;;;;;;;;;;
